,WRIST_TO_THUMB_MCP,WRIST_TO_THUMB_IP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_PIP,WRIST_TO_INDEX_FINGER_DIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_PIP,WRIST_TO_MIDDLE_FINGER_DIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_PIP,WRIST_TO_RING_FINGER_DIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_PIP,WRIST_TO_PINKY_DIP,WRIST_TO_PINKY_TIP,THUMB_MCP_TO_THUMB_TIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_TIP,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_TIP,RING_FINGER_MCP_TO_RING_FINGER_TIP,PINKY_MCP_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_MCP,THUMB_TIP_TO_INDEX_FINGER_PIP,THUMB_TIP_TO_INDEX_FINGER_DIP,THUMB_TIP_TO_INDEX_FINGER_TIP,THUMB_TIP_TO_MIDDLE_FINGER_MCP,THUMB_TIP_TO_MIDDLE_FINGER_PIP,THUMB_TIP_TO_MIDDLE_FINGER_DIP,THUMB_TIP_TO_MIDDLE_FINGER_TIP,THUMB_TIP_TO_RING_FINGER_MCP,THUMB_TIP_TO_RING_FINGER_PIP,THUMB_TIP_TO_RING_FINGER_DIP,THUMB_TIP_TO_RING_FINGER_TIP,THUMB_TIP_TO_PINKY_MCP,THUMB_TIP_TO_PINKY_PIP,THUMB_TIP_TO_PINKY_DIP,THUMB_TIP_TO_PINKY_TIP,SIGN
10,0.34821831547906335,0.3873834724936745,0.3297786966595831,0.5800588764202521,0.692026919460005,0.7888680986728398,0.556632745824413,0.6859517164248231,0.7932910721446884,0.45299157773503196,0.33812649173299875,0.25267681128722064,0.3397306405741878,0.26467592810671764,0.1996671415627076,0.16812562827756186,0.3871461489770859,0.4251688744892782,0.11873798978431921,0.10832612929496774,0.16611154815787738,0.287742823058417,0.3879400106780571,0.47980720153483164,0.0985235726062319,0.2464120065245194,0.37053831406017484,0.4754958411101533,0.026690249206827985,0.13207401821503625,0.08328570089341268,0.12123990374748601,0.08203996801967967,0.0637464026042183,0.10292934463633253,0.15802295044065512,U
11,0.3481660485329402,0.4141526374433497,0.4070440448594447,0.58596034587338,0.6964066082236545,0.7959019105325309,0.5917645497234097,0.7210467881968028,0.8271152079109532,0.49338027607059737,0.3781388199701473,0.27313302189197913,0.4078220948557815,0.3279667132376892,0.2405749496001757,0.16661716956525388,0.4022985226559568,0.4479337256835287,0.09753717094762204,0.07347922632097369,0.1354875247051815,0.2266218885621916,0.3209941898514989,0.41440301613857317,0.07999968313657409,0.20500733480087757,0.3291487361310424,0.43373737114698113,0.06450375976450323,0.08952806286060146,0.059596908208639277,0.14718193259704582,0.1275162905084591,0.05011967696090012,0.09253927558905728,0.17441174448914626,U
12,0.3569040693104919,0.4239675056047782,0.41932037985797344,0.607610434892419,0.7125293030828569,0.8094529293886596,0.6057973733310161,0.7279160406079008,0.8289885189744259,0.4974916924235155,0.3844897630360481,0.27971428459206066,0.41578187128524857,0.3368234387706309,0.24835846355559493,0.17170033121883907,0.39073760095502064,0.43219716426932825,0.1060692407773215,0.08027072453686449,0.1435098367915231,0.24025997163916912,0.3288573156833119,0.41904128150555314,0.08422633617099323,0.20909430777050125,0.3257621068172903,0.425279975605395,0.06466222622383348,0.08199635471250999,0.06381993184660109,0.15333747867043362,0.12442736147520651,0.044750617909910924,0.0931102317970111,0.17733531690308416,U
13,0.30436627819563883,0.37891950926027745,0.4078056880850426,0.41560882303497204,0.4830872061416243,0.5238084247281346,0.3787220863018914,0.43784786023700883,0.47692370956848495,0.3510609692869485,0.38384330744707224,0.3939998108268987,0.30325426407400485,0.30476244551718523,0.2924437458663642,0.1773868509089842,0.22301582937839262,0.20505807658277095,0.1660802202816397,0.13209085646854268,0.13960320133100004,0.08204558358072679,0.0914450603344612,0.12046998725595942,0.14217817831785456,0.05891371403717026,0.05261890359890403,0.07901713553356239,0.1994096006081759,0.12053830788958741,0.07751940548369796,0.05110685189961252,0.2800504343618501,0.20948187960610468,0.16916929212186985,0.14932485317690225,N
14,0.2719031286065927,0.3638785729576834,0.4053986636243944,0.5125241234918777,0.5017886162888178,0.4318023812786147,0.5124172006984262,0.4512634206673719,0.3605276518431143,0.4717312931196738,0.3731784314076459,0.2646184063345752,0.39910488994312915,0.3300623159645451,0.23632132417385782,0.1920808885636977,0.08794548664095625,0.07045990232891991,0.10535825925969364,0.10103507712442318,0.12199785548490624,0.1479636800288229,0.1291309588501511,0.09050285364793183,0.09648793247476146,0.12093672831378083,0.05497857483563538,0.04814624438248984,0.13158878196513998,0.1259443570061852,0.0858567208612732,0.1474301153966115,0.2110897202334106,0.16845874470966987,0.16291590856546576,0.2039900670718398,N
15,0.2783999125013989,0.3594455828662095,0.3908117481859158,0.5231649908622428,0.48693362306556964,0.4052258915573815,0.5260577547435555,0.43849877121333575,0.34413849229283733,0.4838964463248983,0.36861874390188815,0.26559215536746306,0.4066497649548031,0.3237998783236592,0.23622698691730018,0.1833705102796433,0.0762302583887295,0.08246850112042031,0.11223345948345449,0.10586398271952548,0.12279694205157866,0.16942613401224943,0.1348247443282898,0.096785366271758,0.08312862102373006,0.14280719665799355,0.05045797919869834,0.053269562279999745,0.1085321479737585,0.1328807303571536,0.070587616965302,0.13014237642559717,0.18875833635994757,0.15971683390603642,0.1503446893443642,0.18741950478394126,N
16,0.3052648375631724,0.3779360632712746,0.40713446821765764,0.38966440941372177,0.44319056442712035,0.47296520466362396,0.37433020753716584,0.41903429057860136,0.45453928024952023,0.34027137160843196,0.33122767870418146,0.3137395380083804,0.32326858573032785,0.30531148585608714,0.2790335020630735,0.15160014448057155,0.17070855414695368,0.18405814972048204,0.10764532533968663,0.09900719370907086,0.1263501249510977,0.0810209628694702,0.07571444681156991,0.08940358397181937,0.16040018616780025,0.11037740844601963,0.0864514867973985,0.08389152550652532,0.21932693474799966,0.15713464670874622,0.122443841700718,0.11290719442064212,0.29467555660823835,0.23516282825867918,0.2047488210781773,0.19623434803036693,N
17,0.28882367882530285,0.37257198140176323,0.40542092941881713,0.5142882427174381,0.5080232150083687,0.4464507399808371,0.5108027410456049,0.45399292976113237,0.3728558330717018,0.4798973544596576,0.3900785653857446,0.28707192858720854,0.40905634995884865,0.339915651892288,0.24858767183791997,0.182701661036263,0.09948059199063249,0.09099514423564581,0.10608614106930456,0.107524701605294,0.13959927725826182,0.16001313150172303,0.1424412826138951,0.10593736397403555,0.11381946713215016,0.12651795784725844,0.05878567858422048,0.04455964510566831,0.13731624528245656,0.12709803486362015,0.06906405957085611,0.12241516994517061,0.2062681093435293,0.16126783048234644,0.1482375929846247,0.18723510869587892,N
18,0.3975061312577985,0.524299460071474,0.5921196143480825,0.6703555338549172,0.6766015998925323,0.6055436020217145,0.6791984053848843,0.644555333046171,0.5511572444798908,0.5431046461001484,0.4222234656129381,0.30629664042759513,0.4678512904785633,0.3674303051188062,0.26475785633740007,0.281523823450561,0.2093516942758303,0.20433268463429788,0.23531349305947483,0.1760216979492773,0.18045629937026028,0.1208362803341715,0.1352561957648078,0.1540813885729035,0.17633859393155119,0.1091169409210486,0.059733477148522666,0.1013525740799042,0.23811141361353322,0.12843493750928997,0.19910692100673966,0.321262816719714,0.347818437454155,0.2376809814724254,0.27325486880936234,0.3603369400929909,N
19,0.28029765462439815,0.3576064724836196,0.38920689183760687,0.5124161239754939,0.4883736026924602,0.4138954437589234,0.5144129166393874,0.44118570039271326,0.34777495012328474,0.47121987186534847,0.36731624141546504,0.2647147098205843,0.399767284206538,0.3252204518443816,0.23731698887100694,0.17998591796441293,0.07809939295417022,0.08129455898250174,0.11029368487538656,0.10130926738730764,0.11718133300751966,0.16005525399059822,0.1339914139069825,0.09444436070007621,0.08455178761880705,0.13391853343486698,0.05474375545113287,0.04447479817869168,0.11678956298655896,0.13021323498243698,0.07575744766832719,0.12991437031360387,0.19447002841343317,0.16213689912652088,0.15175960409383013,0.18657603598004474,N
20,0.32925109346653414,0.43843277167511413,0.4948670183490631,0.47983985138701607,0.5363260562589885,0.5748482923582149,0.49447512499907437,0.5346267672626019,0.549828729951695,0.4744570484601004,0.37609430670680694,0.27734532672874124,0.41882264721674833,0.3430021408227071,0.25834814248296145,0.20970465231085453,0.206386560339213,0.19759377129274522,0.10672110078712714,0.10705824294696945,0.17345025517049753,0.13387240777674633,0.13157666810146623,0.1432305614423513,0.14356973844701415,0.045135463962892655,0.041723171601986284,0.05993679861692364,0.16195702025048983,0.07671597237856732,0.12612967830834512,0.21784458822432184,0.22198546428704483,0.1536736708635927,0.18436591751130538,0.24980242239472458,N
21,0.36447401718301037,0.4536137486932946,0.5226209473734151,0.5195985625222481,0.5934600705470248,0.6408596316115134,0.4990750854437904,0.5347953397557138,0.5273859366525081,0.4467724197318479,0.3539561099589392,0.2530855725206286,0.42112890886126053,0.3529148903292437,0.2728642786729776,0.19976269001767744,0.25361441242803173,0.22950214448126757,0.16445089444885677,0.1280049217392642,0.20543076778510183,0.15184083837251877,0.13694989121978038,0.15405053012709954,0.2078252918247166,0.0867037607304585,0.03936938395558096,0.0659169738955806,0.23482107594379864,0.12988916730604672,0.18205114492655824,0.2736449959615317,0.27919724296643234,0.1990282041363084,0.21759414891858586,0.27146524455008403,N
22,0.3579023691899904,0.45333549137020573,0.5109878049636651,0.5093925011466641,0.5788748950043235,0.6177463732983385,0.5002308211965252,0.47194431422697813,0.39896218031648656,0.45599449482594323,0.3539436826711586,0.23862486150858603,0.41757826932377784,0.3419037150247708,0.25017859312988566,0.20454587580337183,0.23759674232843928,0.129897130096491,0.1532321784160049,0.11737940731137189,0.20610126212071708,0.16073091830988126,0.14885726207976457,0.15697065992041384,0.19573606721028552,0.07144228547530054,0.04309949967138234,0.1125890464946492,0.2220170616595977,0.10454843474219054,0.1644157946885618,0.27334548137084436,0.27722900946573287,0.180075129075601,0.20489171351830907,0.27572499632205477,N
23,0.3100506243789167,0.4225879625158064,0.487732484038649,0.4705390087926985,0.5275639262941856,0.5507583260077304,0.4838242695888764,0.5511338326235281,0.589147570844464,0.4646210097597771,0.3666926488857201,0.26886418674935914,0.39160531287502537,0.3142334869241283,0.23107061197613632,0.22168768422519936,0.20937890427698377,0.2594724630004416,0.10986215469633193,0.1254217758706743,0.1968925275661327,0.13724394084034344,0.11451771722874225,0.10730099819559054,0.16720825389368738,0.06259105763713574,0.07087020723168254,0.106631645487785,0.1861137312662815,0.09308528297451005,0.13357274880045045,0.22001422314266558,0.2454070884563809,0.17279764663744182,0.20742274740898098,0.27063464163912837,N
24,0.2911443786742146,0.36864037133296657,0.39248890888523147,0.5103686628872339,0.49049690069458074,0.4221228160958414,0.5136744929826658,0.4540403407629418,0.3682194941028743,0.476609326645339,0.37317225637076223,0.2710210075489569,0.4029160502948445,0.32941725665413296,0.2419808978624746,0.17294535068081518,0.07248914808193399,0.06329972389211826,0.10180170446520889,0.09854655585132836,0.106356649009735,0.1532673656814987,0.13283400184587196,0.09599606713436547,0.06080975314404001,0.12303718100380173,0.06158309038173761,0.033667521070436975,0.10095456972937085,0.12300046690209185,0.06547097371941764,0.12380557639271708,0.18663586954844583,0.15608280857439652,0.14568248443200701,0.18093944104079973,N
25,0.3648079509086457,0.45724283832964774,0.5121389494123841,0.6314503647580353,0.611497133729249,0.5192697156154538,0.6247836461901668,0.5655950576772006,0.46251469785967425,0.4816212160895881,0.33102806181579936,0.21190881155618374,0.4013432713997218,0.2818840137677385,0.1838919809464584,0.2704675224136767,0.14548892453432713,0.13450785455657902,0.2229861497724325,0.16202279938822742,0.15990591599354045,0.17201370240346658,0.1773862270614812,0.1731638628352362,0.12944281829109375,0.11929722422011456,0.07372401630397213,0.10817446953392507,0.18717310145343763,0.07782515694153846,0.19797147745562033,0.3170638340232434,0.30265608964767127,0.20816002676249584,0.26638807594321745,0.3425679006352473,N
26,0.40522663407299503,0.5371270572285991,0.6131926730327357,0.6638316548925736,0.6785246869322871,0.6204368605674329,0.6712022363592202,0.6673964036388884,0.5951606106704359,0.5561893955567547,0.44316664844309517,0.32045533870026155,0.4707485573040314,0.3749634661033821,0.2728768449384654,0.27569862730290157,0.24064520371872372,0.24674058891304107,0.2497430612182099,0.1945498825963034,0.17233344313085502,0.07888812941475487,0.10173137786313152,0.14523170707696062,0.1989261038363391,0.10985205110799207,0.0715306019859418,0.09555495147944433,0.27526012419389234,0.1622793189101393,0.21604939315185134,0.3381502414065926,0.3843093559142119,0.2733235295157112,0.3078775180908511,0.3921814460309066,N
27,0.3163987996397432,0.41144995163708986,0.45142133326205014,0.4823924419107531,0.5527963064690874,0.5889937057268295,0.4888225294232246,0.48589737891173096,0.4461601067595449,0.4791105477960594,0.40108610094255887,0.30890528348484375,0.421408160575408,0.35757234674581756,0.2701227489905481,0.18592734651583193,0.22751625244204202,0.1211213322967437,0.08403174807032517,0.08550593469868327,0.14226585561366653,0.11732547274075426,0.14319866396382627,0.166960125308,0.12227484917644926,0.06011767027028585,0.035484656920810494,0.02176870138455883,0.14850838896316984,0.09900683122684606,0.07538861975657318,0.14388622360564077,0.21369722323060267,0.15721511142753486,0.1563965221794254,0.20599974655524417,N
28,0.29627745462102106,0.3900509463773031,0.43125167391330427,0.49496180428455827,0.5290855133145135,0.5076413894146726,0.5056252636493868,0.49082294416645444,0.43379848207256466,0.4701850789557763,0.38521774463600356,0.2821154020684936,0.40576953695830487,0.34400025335593476,0.25195082047759776,0.19159095277520524,0.1562262545419052,0.11671818457136364,0.10188159484687007,0.10083850863787208,0.15169420711344322,0.14674457515197883,0.14847362886046922,0.12574832481215942,0.11826824681631966,0.08894701291193124,0.06207981137282043,0.029074409009929206,0.13950542041767097,0.09673203502644759,0.0726906929251635,0.1503358208564555,0.21169972415694763,0.15461017781219963,0.1529794970435697,0.20199370155258742,N
29,0.323438176817642,0.43104044239082107,0.4968590843881059,0.48602188292975107,0.5569010262737593,0.5603313863762104,0.510321826343913,0.550403336441332,0.5088386190400698,0.4424867297685385,0.3416685507909234,0.2224455881311304,0.398103403650164,0.3145179728199776,0.2154500341559669,0.21254626053543085,0.21515850404963882,0.19280776984575457,0.17006561974290732,0.13878968889326015,0.17437248925741888,0.10362499115839868,0.09880641919373963,0.0965071771230222,0.15818442367663732,0.04464659435613676,0.07012833807563897,0.050590095581925294,0.1927067638837089,0.11425593807939506,0.1819225875142488,0.28473975606314167,0.26278364478247285,0.1936671290534484,0.23327137190750546,0.30676170512726936,N
30,0.05643252730841406,0.0779503661652887,0.09065967685104687,0.07485231404424147,0.06629971044091568,0.06202338836496335,0.061722534225760496,0.05151479383214159,0.04621252394832133,0.04800257240175047,0.03669407539901268,0.03083333700227916,0.03592429105202213,0.027417268504614633,0.022555468761148553,0.03446228422262077,0.040590239459507606,0.03756054637379242,0.03355221878261504,0.027584891237339454,0.05682337059342186,0.03389148937961675,0.028547484126377424,0.03552391355324961,0.0687825683860958,0.044216426253259375,0.042739290015831884,0.04916512041197774,0.0787872691605025,0.05644691260960677,0.05739391073105721,0.06340273098831445,0.08891049718838147,0.07247911977044659,0.0707441454532012,0.07433048700123555,N
31,0.35189351240331795,0.46636631834839337,0.5516844107241139,0.5255428390966058,0.5625464727735152,0.5273381587649747,0.563912249386698,0.5893209080592323,0.5439328745702294,0.5104427481956334,0.40590528650818347,0.28616360181335326,0.4568078211543761,0.36661861889770697,0.26697860180835165,0.2507871794083927,0.24489948268272038,0.2787954123474719,0.2554453331153145,0.19849364211336268,0.2155679694185314,0.07679393111980566,0.06825886605811336,0.12151582398910918,0.22343249768685647,0.0974298282258558,0.08936330898786558,0.110350392849884,0.26232747171783005,0.1483152588152296,0.20287972040342542,0.32064400719262676,0.3287123417371274,0.23173625632518574,0.25974143989167964,0.3370738509898723,N
32,0.3191649829535564,0.4198302205912394,0.4616089401770994,0.48892486297056387,0.5114651121917687,0.4779407405300512,0.4902848763508681,0.43345671081695925,0.3465595228844822,0.4503433749066651,0.3371000637453062,0.2230295313798212,0.41832054768933913,0.3340557630355272,0.24493321346177735,0.2059284983721148,0.15422926845243237,0.1396194637059211,0.16387084153005804,0.12091700622445525,0.13996439129040172,0.07268916630934402,0.07927100602765275,0.08654446108681295,0.1373738310304562,0.05965562464163081,0.041050859557259685,0.12762675349343874,0.1726713804655267,0.10297240788505047,0.14511840933235973,0.24345104374484589,0.24238579164011445,0.17265835229572185,0.184468657161907,0.24258906149837528,N
33,0.3295657719566931,0.45617276084638875,0.5482598846785929,0.557478328482134,0.5704148854685306,0.5045510265257751,0.591373227921757,0.5653161049123439,0.48467254443839347,0.5106814368161849,0.37940658192040894,0.24485061525495042,0.4484445038309183,0.34607825902865524,0.2332908754327926,0.29014336044511374,0.199960298778417,0.20051298414580981,0.22208601361247493,0.1678170067439175,0.2212618322785342,0.1284077490465894,0.11679402695830136,0.14431219825159605,0.22852422251021082,0.12266462108897641,0.03776585222683904,0.07537035622119473,0.26436581093344974,0.12328286250314185,0.17763570361548955,0.3119758332653546,0.3304061395713307,0.20864408475666313,0.2400730592374987,0.33417829825202716,N
34,0.31310116884745354,0.40743483685816495,0.45297608940229933,0.5132362666021644,0.5533092752016379,0.5349907545764765,0.509400390014878,0.49459209969329165,0.4351560234194741,0.4551149588215969,0.3392198226636631,0.2199698093073616,0.4222767629100076,0.33591493564678043,0.24401925136171299,0.190197705703248,0.16556010185857734,0.12357390932205178,0.1696165860469858,0.12460304901695815,0.12059829718243793,0.10486287902257456,0.12896910305350562,0.12223534416177227,0.09980159549518325,0.06247683359334729,0.05533682583308625,0.049377791607235905,0.14616782115199004,0.10411383868896172,0.14462839964025795,0.24080340590661806,0.2270034656054495,0.17849905089942206,0.19124460732659312,0.24396517067091406,N
35,0.36753550208748265,0.458406881106643,0.5037912344695437,0.5035470078004866,0.5624700173399628,0.5820367474765449,0.5001839381083957,0.5278127477818686,0.5142866504873755,0.4646051829307936,0.38709039946254303,0.28830690315804,0.4464393676950166,0.3800203149928689,0.29329541930154035,0.18942438450321494,0.2048199535660875,0.192563445464884,0.13010416239957595,0.1055250245405843,0.1775603989764365,0.1160121948590669,0.09466961552757652,0.09836926551282067,0.172222281348745,0.07801000856445363,0.039202600355494964,0.03243861142394857,0.193240296794533,0.10623495134457253,0.13383553120436803,0.2182514351347952,0.2385871580669302,0.17453885020218077,0.18339858763000536,0.23712479361528357,N
36,0.3275960617537241,0.44271558377448705,0.5210659737356429,0.5630735171780428,0.5868110285045601,0.5245777671476507,0.6055935906107561,0.6045513431318388,0.5195077758540034,0.5212362364396156,0.41898282047124263,0.2969562132206766,0.45637739976522695,0.3668497882332186,0.26089374701213225,0.25438060539944685,0.23266334682455933,0.24682536806185126,0.23323095617431389,0.1851055498983731,0.20083440762026375,0.11479479559495467,0.11483096861296772,0.13774351600093512,0.202217234375315,0.1348971532663183,0.08700296271666524,0.06594805435668409,0.2345019732924725,0.1151143825109916,0.13528759086290598,0.2585419308415878,0.29908503018334,0.191998303203436,0.20608960373195542,0.293690969666302,N
